Lineage_Name	parasiteGenus	order	family	species	continent
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN02	Leucocytozoon	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEFUN03	Haemoproteus	Strigiformes	Strigidae	Aegolius_funereus	Europe
AEGCAU01	Haemoproteus	Passeriformes	Aegithalidae	Aegithalos_caudatus	Asia
AEGCAU01	Haemoproteus	Passeriformes	Fringillidae	Emberiza_godlewskii	Asia
AEGCAU02	Haemoproteus	Passeriformes	Aegithalidae	Aegithalos_caudatus	Asia
AEGCAU02	Haemoproteus	Passeriformes	Sylviidae	Phylloscopus_proregulus	Asia
AEGCAU03	Leucocytozoon	Passeriformes	Aegithalidae	Aegithalos_caudatus	Asia
AEGCAU03	Leucocytozoon	Passeriformes	Fringillidae	Emberiza_elegans	Asia
AEGCAU03	Leucocytozoon	Passeriformes	Fringillidae	Emberiza_pusilla	Asia
AEGCAU03	Leucocytozoon	Passeriformes	Muscicapidae	Ficedula_parva	Asia
AEGCAU03	Leucocytozoon	Passeriformes	Muscicapidae	Ficedula_parva	Asia
AEGCAU03	Leucocytozoon	Passeriformes	Muscicapidae	Ficedula_parva	Asia
AEGCAU03	Leucocytozoon	Passeriformes	Paridae	Parus_major	Asia
AEGCAU03	Leucocytozoon	Passeriformes	Turdidae	Tarsiger_cyanurus	Asia
AEGCAU03	Leucocytozoon	Passeriformes	Turdidae	Tarsiger_cyanurus	Asia
AEGCAU03	Leucocytozoon	Passeriformes	Turdidae	Tarsiger_cyanurus	Asia
AEGCAU03	Leucocytozoon	Passeriformes	Turdidae	Tarsiger_cyanurus	Asia
AEGCAU03	Leucocytozoon	Passeriformes	Turdidae	Tarsiger_cyanurus	Asia
AEGCAU03	Leucocytozoon	Passeriformes	Turdidae	Tarsiger_cyanurus	Asia
AEGCAU03	Leucocytozoon	Passeriformes	Turdidae	Tarsiger_cyanurus	Asia
AEGCAU03	Leucocytozoon	Passeriformes	Turdidae	Tarsiger_cyanurus	Asia
AEGCAU03	Leucocytozoon	Passeriformes	Turdidae	Tarsiger_cyanurus	Asia
AEGCAU04	Leucocytozoon	Passeriformes	Aegithalidae	Aegithalos_caudatus	Asia
AEGCAU05	Haemoproteus	Passeriformes	Aegithalidae	Aegithalos_caudatus	Asia
AEGCON01	Haemoproteus	Passeriformes	Aegithalidae	Aegithalos_concinnus	Asia
AEGCON01	Haemoproteus	Passeriformes	Aegithalidae	Aegithalos_concinnus	Asia
AEGCON01	Haemoproteus	Passeriformes	Timaliidae	Stachyris_ruficeps	Asia
AEGCON01	Haemoproteus	Passeriformes	Timaliidae	Alcippe_morrisonia	Asia
AEGCON01	Haemoproteus	Passeriformes	Timaliidae	Alcippe_morrisonia	Asia
AEGCON01	Haemoproteus	Passeriformes	Timaliidae	Alcippe_morrisonia	Asia
AEGTIP01	Plasmodium	Passeriformes	Aegithalidae	Aegithina_tiphia	Asia
AEGTIP01	Plasmodium	Passeriformes	Dicruridae	Dicrurus_leucophaeus	Asia
AEMO01	Plasmodium	Passeriformes	Monarchidae	Terpsiphone_viridis	Africa
AEMO01	Plasmodium	Falconiformes	Accipitridae	Aegypius_monachus	Europe
AEMO01	Plasmodium	Passeriformes	Muscicapidae	Ficedula_albicollis	Europe
AEMO01	Plasmodium	Passeriformes	Sylviidae	Sylvia_borin	Africa
AEMO01	Plasmodium	Passeriformes	Dicruridae	Dicrurus_adsimilis	Africa
AEMO01	Plasmodium	Passeriformes	Ploceidae	Euplectes_capensis	Africa
AEMO01	Plasmodium	Passeriformes	Nectariniidae	Nectarinia_venusta	Africa
AEMO01	Plasmodium	Passeriformes	Passeridae	Petronia_superciliaris	Africa
AEMO01	Plasmodium	Passeriformes	Ploceidae	Ploceus_ocularis	Africa
AEMO01	Plasmodium	Passeriformes	Ploceidae	Ploceus_velatus	Africa
AEMO01	Plasmodium	Passeriformes	Estrildidae	Pytilia_melba	Africa
AEMO01	Plasmodium	Passeriformes	Ploceidae	Quelea_quelea	Africa
AEMO01	Plasmodium	Passeriformes	Ploceidae	Quelea_quelea	Africa
AEMO01	Plasmodium	Passeriformes	Nectariniidae	Anthreptes_collaris	Africa
AEMO01	Plasmodium	Passeriformes	Nectariniidae	Anthreptes_collaris	Africa
AEMO01	Plasmodium	Passeriformes	Nectariniidae	Nectarinia_verticalis	Africa
AEMO01	Plasmodium	Passeriformes	Nectariniidae	Nectarinia_olivacea	Africa
AEMO01	Plasmodium	Passeriformes	Nectariniidae	Nectarinia_olivacea	Africa
AEMO01	Plasmodium	Passeriformes	Ploceidae	Ploceus_princeps	Africa
AEMO01	Plasmodium	Passeriformes	Muscicapidae	Ficedula_albicollis	Europe
AEMO01	Plasmodium	Passeriformes	Muscicapidae	Ficedula_hypoleuca	Europe
AEMO01	Plasmodium	Passeriformes	Muscicapidae	Ficedula_albicollis	Europe
AEMO01	Plasmodium	Passeriformes	Muscicapidae	Cossypha_niveicapilla	Africa
AEMO01	Plasmodium	Passeriformes	Sylviidae	Sylvietta_virens	Africa
AEMO01	Plasmodium	Coraciiformes	Meropidae	Merops_apiaster	Europe
AEMO02	Leucocytozoon	Falconiformes	Accipitridae	Aegypius_monachus	Europe
AEMO02	Leucocytozoon	Columbiformes	Columbidae	Columba_livia	Europe
AEMO02	Leucocytozoon	Columbiformes	Columbidae	Columba_palumbus	Europe
AEMO02	Leucocytozoon	Columbiformes	Columbidae	Columba_palumbus	Europe
AEMO02	Leucocytozoon	Columbiformes	Columbidae	Streptopelia_turtur	Europe
AEMO02	Leucocytozoon	Columbiformes	Columbidae	Streptopelia_turtur	Europe
AEMO02	Leucocytozoon	Columbiformes	Columbidae	Streptopelia_turtur	Europe
AEMO02	Leucocytozoon	Columbiformes	Columbidae	Columba_palumbus	Europe
AEMO02	Leucocytozoon	Columbiformes	Columbidae	Columba_palumbus	Europe
AEMO02	Leucocytozoon	Columbiformes	Columbidae	Columba_palumbus	Europe
AEMO02	Leucocytozoon	Columbiformes	Columbidae	Columba_palumbus	Europe
AEMO02	Leucocytozoon	Columbiformes	Columbidae	Columba_palumbus	Europe
AEMO02	Leucocytozoon	Columbiformes	Columbidae	Columba_palumbus	Europe
AEMO02	Leucocytozoon	Columbiformes	Columbidae	Columba_palumbus	Europe
AEMO02	Leucocytozoon	Columbiformes	Columbidae	Columba_palumbus	Europe
AEMO02	Leucocytozoon	Columbiformes	Columbidae	Columba_palumbus	Europe
AEMO02	Leucocytozoon	Columbiformes	Columbidae	Columba_palumbus	Europe
AEMO02	Leucocytozoon	Columbiformes	Columbidae	Columba_palumbus	Europe
AEMO02	Leucocytozoon	Columbiformes	Columbidae	Columba_palumbus	Europe
AEMO02	Leucocytozoon	Columbiformes	Columbidae	Columba_palumbus	Europe
AEMO02	Leucocytozoon	Columbiformes	Columbidae	Columba_palumbus	Europe
AEMO02	Leucocytozoon	Columbiformes	Columbidae	Columba_palumbus	Europe
AEMO02	Leucocytozoon	Columbiformes	Columbidae	Columba_palumbus	Europe
AEMO02	Leucocytozoon	Columbiformes	Columbidae	Columba_palumbus	Europe
AEMO02	Leucocytozoon	Columbiformes	Columbidae	Columba_palumbus	Europe
AEMO02	Leucocytozoon	Columbiformes	Columbidae	Columba_palumbus	Europe
AEMO02	Leucocytozoon	Columbiformes	Columbidae	Columba_palumbus	Europe
AEMO02	Leucocytozoon	Columbiformes	Columbidae	Columba_palumbus	Europe
AEMO02	Leucocytozoon	Columbiformes	Columbidae	Columba_palumbus	Europe
AEMO02	Leucocytozoon	Columbiformes	Columbidae	Columba_palumbus	Europe
AEMO02	Leucocytozoon	Columbiformes	Columbidae	Columba_palumbus	Europe
AEMO02	Leucocytozoon	Columbiformes	Columbidae	Streptopelia_turtur	Europe
AEMO02	Leucocytozoon	Falconiformes	Accipitridae	Aegypius_monachus	Europe
AEMO02	Leucocytozoon	Falconiformes	Accipitridae	Aegypius_monachus	Europe
AFR002	Haemoproteus	Piciformes	Lybiidae	Trachyphonus_vaillantii	Africa
AFR002	Haemoproteus	Passeriformes	Corvidae	Corvus_albicollis	Africa
AFR005	Plasmodium	Passeriformes	Cisticolidae	Cisticola_brachypterus	Africa
AFR006	Plasmodium	Passeriformes	Fringillidae	Emberiza_flaviventris	Africa
AFR006	Plasmodium	Coraciiformes	Alcedinidae	Ceyx_pictus	Africa
AFR006	Plasmodium	Passeriformes	Malaconotidae	Laniarius_ferrugineus	Africa
AFR006	Plasmodium	Passeriformes	Malaconotidae	Laniarius_ferrugineus	Africa
AFR006	Plasmodium	Passeriformes	Malaconotidae	Laniarius_ferrugineus	Africa
AFR006	Plasmodium	Passeriformes	Malaconotidae	Laniarius_ferrugineus	Africa
AFR006	Plasmodium	Passeriformes	Nectariniidae	Nectarinia_mediocris	Africa
AFR006	Plasmodium	Passeriformes	Ploceidae	Ploceus_baglafecht	Africa
AFR008	Haemoproteus	Passeriformes	Sturnidae	Neocichla_gutturalis	Africa
AFR008	Haemoproteus	Passeriformes	Platysteiridae	Batis_capensis	Africa
AFR008	Haemoproteus	Cuculiformes	Cuculidae	Chrysococcyx_klaas	Africa
AFR008	Haemoproteus	Passeriformes	Nectariniidae	Nectarinia_afra	Africa
AFR008	Haemoproteus	Passeriformes	Pycnonotidae	Andropadus_tephrolaemus	Africa
AFR009	Plasmodium	Passeriformes	Malaconotidae	Laniarius_ferrugineus	Africa
AFR009	Plasmodium	Passeriformes	Malaconotidae	Laniarius_ferrugineus	Africa
AFR009	Plasmodium	Passeriformes	Fringillidae	Tangara_nigrocincta	South America
AFR013	Plasmodium	Passeriformes	Cisticolidae	Cisticola_erythrops	Africa
AFR013	Plasmodium	Passeriformes	Cisticolidae	Cisticola_natalensis	Africa
AFR013	Plasmodium	Passeriformes	Cisticolidae	Cisticola_natalensis	Africa
AFR013	Plasmodium	Passeriformes	Cisticolidae	Cisticola_rufilatus	Africa
AFR013	Plasmodium	Passeriformes	Estrildidae	Pytilia_afra	Africa
AFR019	Haemoproteus	Passeriformes	Ploceidae	Euplectes_ardens	Africa
AFR022	Plasmodium	Passeriformes	Malaconotidae	Malaconotus_blanchoti	Africa
AFR022	Plasmodium	Passeriformes	Estrildidae	Estrilda_melanotis	Africa
AFR023	Plasmodium	Passeriformes	Muscicapidae	Myrmecocichla_arnoti	Africa
AFR025	Haemoproteus	Passeriformes	Estrildidae	Lonchura_cucullata	Africa
AFR025	Haemoproteus	Passeriformes	Estrildidae	Cryptospiza_reichenovii	Africa
AFR025	Haemoproteus	Passeriformes	Muscicapidae	Pogonocichla_stellata	Africa
AFR025	Haemoproteus	Passeriformes	Fringillidae	Chlorophanes_spiza	South America
AFR025	Haemoproteus	Passeriformes	Fringillidae	Chlorophanes_spiza	South America
AFR026	Plasmodium	Passeriformes	Cisticolidae	Cisticola_erythrops	Africa
AFR028	Plasmodium	Passeriformes	Ploceidae	Ploceus_baglafecht	Africa
AFR028	Plasmodium	Passeriformes	Fringillidae	Serinus_striolatus	Africa
AFR028	Plasmodium	Passeriformes	Platysteiridae	Batis_molitor	Africa
AFR028	Plasmodium	Passeriformes	Fringillidae	Chlorophanes_spiza	South America
AFR028	Plasmodium	Passeriformes	Fringillidae	Chlorophanes_spiza	South America
AFR029	Haemoproteus	Passeriformes	Passeridae	Petronia_superciliaris	Africa
AFR029	Haemoproteus	Passeriformes	Ploceidae	Quelea_quelea	Africa
AFR031	Plasmodium	Passeriformes	Estrildidae	Lagonosticta_rubricata	Africa
AFR033	Plasmodium	Coliiformes	Coliidae	Colius_striatus	Africa
AFR034	Haemoproteus	Passeriformes	Cisticolidae	Cisticola_natalensis	Africa
AFR035	Haemoproteus	Coraciiformes	Meropidae	Merops_pusillus	Africa
AFR035	Haemoproteus	Coraciiformes	Meropidae	Merops_pusillus	Africa
AFR035	Haemoproteus	Passeriformes	Estrildidae	Cryptospiza_reichenovii	Africa
AFR037	Plasmodium	Passeriformes	Cisticolidae	Cisticola_natalensis	Africa
AFR040	Plasmodium	Passeriformes	Estrildidae	Amandava_subflava	Africa
AFR041	Haemoproteus	Passeriformes	Sturnidae	Lamprotornis_chalybaeus	Africa
AFR041	Haemoproteus	Passeriformes	Muscicapidae	Pogonocichla_stellata	Africa
AFR042	Haemoproteus	Passeriformes	Passeridae	Petronia_superciliaris	Africa
AFR044	Haemoproteus	Columbiformes	Columbidae	Turtur_chalcospilos	Africa
AFR044	Haemoproteus	Columbiformes	Columbidae	Turtur_chalcospilos	Africa
AFR046	Plasmodium	Coraciiformes	Alcedinidae	Ceyx_pictus	Africa
AFR047	Plasmodium	Passeriformes	Fringillidae	Emberiza_flaviventris	Africa
AFR048	Haemoproteus	Falconiformes	Accipitridae	Milvus_migrans	Africa
AFR049	Plasmodium	Passeriformes	Ploceidae	Ploceus_ocularis	Africa
AFR050	Haemoproteus	Galliformes	Numididae	Numida_meleagris	Africa
AFR051	Haemoproteus	Passeriformes	Fringillidae	Serinus_mozambicus	Africa
AFR053	Haemoproteus	Passeriformes	Corvidae	Oriolus_auratus	Africa
AFR054	Plasmodium	Piciformes	Indicatoridae	Indicator_indicator	Africa
AFR055	Plasmodium	Piciformes	Indicatoridae	Indicator_indicator	Africa
AFR057	Haemoproteus	Passeriformes	Estrildidae	Lonchura_cucullata	Africa
AFR058	Plasmodium	Passeriformes	Estrildidae	Amandava_subflava	Africa
AFR059	Haemoproteus	Passeriformes	Platysteiridae	Batis_capensis	Africa
AFR059	Haemoproteus	Passeriformes	Muscicapidae	Cossypha_heuglini	Africa
AFR059	Haemoproteus	Passeriformes	Estrildidae	Hypargos_niveoguttatus	Africa
AFR059	Haemoproteus	Musophagiformes	Musophagidae	Tauraco_corythaix	Africa
AFR060	Plasmodium	Passeriformes	Paridae	Parus_niger	Africa
AFR061	Haemoproteus	Cuculiformes	Centropidae	Centropus_superciliosus	Africa
AFR062	Haemoproteus	Passeriformes	Nectariniidae	Nectarinia_venusta	Africa
AFR063	Haemoproteus	Passeriformes	Fringillidae	Serinus_mozambicus	Africa
AFR065	Plasmodium	Passeriformes	Muscicapidae	Erythropygia_barbata	Africa
AFR065	Plasmodium	Passeriformes	Pycnonotidae	Andropadus_tephrolaemus	Africa
AFR067	Haemoproteus	Coraciiformes	Alcedinidae	Ceyx_pictus	Africa
AFR068	Plasmodium	Passeriformes	Muscicapidae	Myrmecocichla_arnoti	Africa
AFR069	Plasmodium	Passeriformes	Alaudidae	Mirafra_rufocinnamomea	Africa
AFR070	Haemoproteus	Columbiformes	Columbidae	Treron_calvus	Africa
AFR071	Haemoproteus	Piciformes	Picidae	Campethera_abingoni	Africa
AFR071	Haemoproteus	Piciformes	Lybiidae	Lybius_torquatus	Africa
AFR071	Haemoproteus	Passeriformes	Timaliidae	Illadopsis_pyrrhoptera	Africa
AFR071	Haemoproteus	Piciformes	Lybiidae	Lybius_dubius	Africa
AFR072	Haemoproteus	Passeriformes	Fringillidae	Serinus_mozambicus	Africa
AFR073	Haemoproteus	Passeriformes	Fringillidae	Serinus_mozambicus	Africa
AFR075	Haemoproteus	Passeriformes	Fringillidae	Serinus_mozambicus	Africa
AFR076	Haemoproteus	Passeriformes	Sturnidae	Lamprotornis_chalybaeus	Africa
AFR078	Haemoproteus	Passeriformes	Nectariniidae	Nectarinia_senegalensis	Africa
AFR080	Plasmodium	Passeriformes	Sturnidae	Neocichla_gutturalis	Africa
AFR081	Haemoproteus	Passeriformes	Sturnidae	Neocichla_gutturalis	Africa
AFR081	Haemoproteus	Passeriformes	Sturnidae	Neocichla_gutturalis	Africa
AFR082	Plasmodium	Passeriformes	Sturnidae	Neocichla_gutturalis	Africa
AFR083	Plasmodium	Passeriformes	Fringillidae	Serinus_mozambicus	Africa
AFR083	Plasmodium	Passeriformes	Muscicapidae	Ficedula_hypoleuca	Asia
AFR084	Haemoproteus	Passeriformes	Sturnidae	Sturnus_contra	Asia
AFR085	Haemoproteus	Passeriformes	Sylviidae	Bradypterus_baboecala	Africa
AFR085	Haemoproteus	Passeriformes	Nectariniidae	Nectarinia_amethystina	Africa
AFR086	Plasmodium	Passeriformes	Ploceidae	Euplectes_albonotatus	Africa
AFR090	Haemoproteus	Passeriformes	Fringillidae	Emberiza_cabanisi	Africa
AFR091	Plasmodium	Passeriformes	Estrildidae	Pytilia_afra	Africa
AFR092	Plasmodium	Passeriformes	Estrildidae	Pytilia_afra	Africa
AFR093	Plasmodium	Passeriformes	Muscicapidae	Cossypha_caffra	Africa
AFR094	Plasmodium	Passeriformes	Muscicapidae	Cossypha_caffra	Africa
AFR094	Plasmodium	Passeriformes	Ploceidae	Euplectes_capensis	Africa
AFR094	Plasmodium	Passeriformes	Ploceidae	Ploceus_capensis	Africa
AFR096	Haemoproteus	Passeriformes	Zosteropidae	Zosterops_senegalensis	Africa
AFR096	Haemoproteus	Passeriformes	Zosteropidae	Zosterops_senegalensis	Africa
AFR096	Haemoproteus	Passeriformes	Zosteropidae	Zosterops_senegalensis	Africa
AFR096	Haemoproteus	Passeriformes	Zosteropidae	Zosterops_senegalensis	Africa
AFR097	Plasmodium	Passeriformes	Zosteropidae	Zosterops_senegalensis	Africa
AFR099	Plasmodium	Passeriformes	Fringillidae	Serinus_striolatus	Africa
AFR101	Plasmodium	Passeriformes	Fringillidae	Serinus_canicollis	Africa
AFR103	Haemoproteus	Passeriformes	Turdidae	Alethe_fuelleborni	Africa
AFR103	Haemoproteus	Passeriformes	Cisticolidae	Cisticola_njombe	Africa
AFR103	Haemoproteus	Passeriformes	Hirundinidae	Hirundo_angolensis	Africa
AFR103	Haemoproteus	Passeriformes	Pycnonotidae	Andropadus_tephrolaemus	Africa
AFR103	Haemoproteus	Passeriformes	Pycnonotidae	Andropadus_tephrolaemus	Africa
AFR103	Haemoproteus	Passeriformes	Pycnonotidae	Andropadus_tephrolaemus	Africa
AFR103	Haemoproteus	Passeriformes	Pycnonotidae	Andropadus_tephrolaemus	Africa
AFR103	Haemoproteus	Passeriformes	Pycnonotidae	Andropadus_tephrolaemus	Africa
AFR103	Haemoproteus	Passeriformes	Turdidae	Turdus_olivaceus	Africa
AFR104	Plasmodium	Passeriformes	Sylviidae	Chloropeta_natalensis	Africa
AFR105	Plasmodium	Passeriformes	Cisticolidae	Cisticola_nigriloris	Africa
AFR106	Plasmodium	Passeriformes	Cisticolidae	Cisticola_nigriloris	Africa
AFR107	Plasmodium	Passeriformes	Cisticolidae	Cisticola_nigriloris	Africa
AFR108	Plasmodium	Passeriformes	Muscicapidae	Cossypha_caffra	Africa
AFR109	Haemoproteus	Columbiformes	Columbidae	Streptopelia_semitorquata	Africa
AFR110	Plasmodium	Passeriformes	Paridae	Parus_griseiventris	Africa
AFR111	Haemoproteus	Passeriformes	Nectariniidae	Nectarinia_afra	Africa
AFR112	Haemoproteus	Columbiformes	Columbidae	Columba_arquatrix	Africa
AFR115	Plasmodium	Passeriformes	Sylviidae	Bradypterus_cinnamomeus	Africa
AFR116	Haemoproteus	Passeriformes	Sylviidae	Bradypterus_cinnamomeus	Africa
AFR116	Haemoproteus	Passeriformes	Nectariniidae	Nectarinia_afra	Africa
AFR116	Haemoproteus	Passeriformes	Nectariniidae	Nectarinia_kilimensis	Africa
AFR116	Haemoproteus	Passeriformes	Nectariniidae	Nectarinia_mediocris	Africa
AFR117	Plasmodium	Passeriformes	Platysteiridae	Batis_capensis	Africa
AFR118	Plasmodium	Gruiformes	Rallidae	Sarothrura_rufa	Africa
AFR119	Haemoproteus	Columbiformes	Columbidae	Columba_arquatrix	Africa
AFR119	Haemoproteus	Columbiformes	Columbidae	Columba_palumbus	Europe
AFR119	Haemoproteus	Columbiformes	Columbidae	Columba_palumbus	Europe
AFR119	Haemoproteus	Columbiformes	Columbidae	Columba_palumbus	Europe
AFR119	Haemoproteus	Columbiformes	Columbidae	Columba_palumbus	Europe
AFR119	Haemoproteus	Columbiformes	Columbidae	Columba_palumbus	Europe
AFR119	Haemoproteus	Columbiformes	Columbidae	Columba_palumbus	Europe
AFR119	Haemoproteus	Columbiformes	Columbidae	Columba_palumbus	Europe
AFR119	Haemoproteus	Columbiformes	Columbidae	Columba_palumbus	Europe
AFR119	Haemoproteus	Columbiformes	Columbidae	Columba_palumbus	Europe
AFR120	Haemoproteus	Columbiformes	Columbidae	Columba_arquatrix	Africa
AFR121	Haemoproteus	Passeriformes	Muscicapidae	Cossypha_anomala	Africa
AFR122	Haemoproteus	Passeriformes	Muscicapidae	Cossypha_anomala	Africa
AFR122	Haemoproteus	Passeriformes	Turdidae	Sheppardia_sharpei	Africa
AFR122	Haemoproteus	Passeriformes	Turdidae	Sheppardia_sharpei	Africa
AFR122	Haemoproteus	Passeriformes	Thamnophilidae	Hypocnemis_striata	South America
AFR122	Haemoproteus	Passeriformes	Thamnophilidae	Hypocnemoides_maculicauda	South America
AFR122	Haemoproteus	Passeriformes	Thamnophilidae	Phlegopsis_nigromaculata	South America
AFR123	Plasmodium	Passeriformes	Pycnonotidae	Phyllastrephus_flavostriatus	Africa
